"era-86","4.2466044","-8.129206","10.738879","-0.15068716","-0.04561936","1.104944","3.5685253","-8.874745","1.5254773"
"era-87","4.4263396","-8.426257","11.0665","-0.12370508","-0.067016214","1.165317","3.745623","-9.158926","1.6550055"
"era-88","4.604662","-8.714982","11.384138","-0.0970624","-0.09541613","1.2330736","3.9152038","-9.43233","1.786634"
"era-89","4.7809854","-8.995462","11.691801","-0.071318045","-0.13153958","1.308239","4.0771103","-9.695008","1.9208517"
"era-90","4.9548607","-9.267907","11.98971","-0.047087777","-0.17611432","1.3907768","4.2313633","-9.947275","2.058313"
"era-91","5.1259465","-9.532635","12.278155","-0.025066238","-0.22990818","1.4806001","4.3780847","-10.189584","2.1997945"
"era-92","5.293957","-9.790024","12.557587","-0.006030729","-0.2937522","1.5775875","4.517483","-10.422486","2.3462334"
"era-93","5.458726","-10.040548","12.828445","0.009137503","-0.3685794","1.6815969","4.649893","-10.64657","2.498688"
"era-94","5.6200886","-10.28467","13.091253","0.019437885","-0.45546475","1.7924911","4.775699","-10.86245","2.6583989"
"era-95","5.777918","-10.522947","13.346557","0.02373833","-0.55566645","1.910158","4.8953915","-11.070733","2.8268049"
"era-96","5.9321156","-10.755973","13.594863","0.020752987","-0.6706863","2.0345411","5.009548","-11.271951","3.0055704"
"era-97","6.0825486","-10.984382","13.836666","0.009026969","-0.80233306","2.165682","5.1188483","-11.466577","3.1966841"
"era-98","6.229095","-11.208906","14.072457","-0.0130742","-0.95279557","2.3037844","5.2241445","-11.655058","3.4025233"
"era-99","6.3715587","-11.430374","14.302692","-0.047367398","-1.1247276","2.4492946","5.326405","-11.837698","3.6259758"
"era-100","6.5097165","-11.649706","14.527776","-0.095839046","-1.3213359","2.6030188","5.426832","-12.014704","3.870569"
"era-101","6.64327","-11.86799","14.748003","-0.16059826","-1.5464579","2.7663016","5.526793","-12.18619","4.140629"
"era-102","6.771808","-12.086473","14.963667","-0.24374953","-1.8045795","2.9412534","5.6278706","-12.352254","4.4413824"
"era-103","6.8948064","-12.306597","15.174847","-0.34720394","-2.1007588","3.1310177","5.731687","-12.51302","4.779049"
"era-104","7.011564","-12.529983","15.381559","-0.4723431","-2.4403267","3.3400552","5.839677","-12.668953","5.160704"
"era-105","7.121202","-12.758364","15.583571","-0.61960435","-2.828226","3.574242","5.952645","-12.8213215","5.5937877"
